purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_delivery_date,order_quantity,unit_cost,total_cost,status
PO-003250,OFF-PA-10004243,SUP-OFF-03,Prime Workplace Essentials,2017-04-07,2017-04-16,16,$11.96,$191.36,Closed
PO-003760,OFF-SU-10003505,SUP-OFF-04,Evergreen Office Goods,2017-04-07,2017-04-16,12,$46.25,$555.00,Closed
PO-000024,FUR-BO-10001608,SUP-FUR-02,Atlas Workspace Supply,2017-04-08,2017-04-21,17,$40.39,$686.63,Closed
PO-000046,FUR-BO-10002268,SUP-FUR-02,Atlas Workspace Supply,2017-04-08,2017-04-21,11,$28.32,$311.52,Closed
PO-000684,FUR-FU-10003268,SUP-FUR-01,Northwood Furnishings,2017-04-08,2017-04-24,19,$29.06,$552.14,Closed
PO-001324,OFF-AR-10001221,SUP-OFF-02,Metro Stationery Co.,2017-04-08,2017-04-12,10,$4.27,$42.70,Closed
PO-002685,OFF-PA-10000019,SUP-OFF-02,Metro Stationery Co.,2017-04-08,2017-04-13,19,$4.86,$92.34,Closed
PO-002231,OFF-BI-10004716,SUP-OFF-03,Prime Workplace Essentials,2017-04-10,2017-04-19,23,$2.17,$49.91,Closed - Split Delivery
PO-003040,OFF-PA-10002421,SUP-OFF-01,Pinnacle Paper & Office,2017-04-11,2017-04-19,13,$7.60,$98.80,Closed
PO-000185,FUR-CH-10001545,SUP-FUR-01,Northwood Furnishings,2017-04-12,2017-04-26,21,$26.35,$553.35,Closed
PO-002245,OFF-BI-10004826,SUP-OFF-02,Metro Stationery Co.,2017-04-12,2017-04-20,14,$7.53,$105.42,Closed
PO-002319,OFF-EN-10002500,SUP-OFF-04,Evergreen Office Goods,2017-04-12,2017-04-19,12,$8.55,$102.60,Closed
PO-000380,FUR-CH-10004886,SUP-FUR-03,Summit Office Interiors,2017-04-14,2017-05-01,19,$54.95,"$1,044.05",Closed
PO-003494,OFF-ST-10001558,SUP-OFF-04,Evergreen Office Goods,2017-04-14,2017-04-23,21,$5.92,$124.32,Closed
PO-002467,OFF-FA-10002988,SUP-OFF-01,Pinnacle Paper & Office,2017-04-15,2017-04-22,19,$1.34,$25.46,Closed
PO-003066,OFF-PA-10002666,SUP-OFF-01,Pinnacle Paper & Office,2017-04-16,2017-04-20,11,$6.21,$68.31,Closed
PO-003109,OFF-PA-10003022,SUP-OFF-01,Pinnacle Paper & Office,2017-04-16,2017-04-23,21,$7.28,$152.88,Closed
PO-004555,TEC-PH-10003092,SUP-TEC-01,Vertex Tech Distribution,2017-04-17,2017-04-28,14,$20.63,$288.82,Closed
PO-000826,FUR-FU-10004748,SUP-FUR-03,Summit Office Interiors,2017-04-18,2017-05-06,19,$31.79,$604.01,Closed
PO-000948,FUR-TA-10003392,SUP-FUR-03,Summit Office Interiors,2017-04-18,2017-04-28,10,$225.33,"$2,253.30",Closed
PO-002504,OFF-LA-10000081,SUP-OFF-03,Prime Workplace Essentials,2017-04-18,2017-04-26,14,$1.41,$19.74,Closed
PO-002536,OFF-LA-10000973,SUP-OFF-04,Evergreen Office Goods,2017-04-18,2017-04-25,13,$1.00,$13.00,Closed
PO-002654,OFF-LA-10004345,SUP-OFF-02,Metro Stationery Co.,2017-04-18,2017-04-26,19,$1.36,$25.84,Closed
PO-003505,OFF-ST-10001780,SUP-OFF-04,Evergreen Office Goods,2017-04-18,2017-04-25,19,$285.41,"$5,422.79",Closed
PO-003634,OFF-ST-10003656,SUP-OFF-02,Metro Stationery Co.,2017-04-18,2017-04-26,21,$19.58,$411.18,Closed
PO-004703,TEC-PH-10004924,SUP-TEC-03,Apex Digital Wholesale,2017-04-18,2017-05-02,24,$1.75,$42.00,Closed
PO-000532,FUR-FU-10001617,SUP-FUR-04,Cedar Contract Goods,2017-04-19,2017-05-02,10,$5.50,$55.00,Closed
PO-001297,OFF-AR-10000823,SUP-OFF-01,Pinnacle Paper & Office,2017-04-19,2017-04-27,13,$1.00,$13.00,Closed
PO-001589,OFF-AR-10004456,SUP-OFF-01,Pinnacle Paper & Office,2017-04-19,2017-04-26,23,$20.82,$478.86,Closed
PO-001592,OFF-AR-10004582,SUP-OFF-02,Metro Stationery Co.,2017-04-19,2017-04-26,11,$1.00,$11.00,Closed
PO-001652,OFF-BI-10000174,SUP-OFF-03,Prime Workplace Essentials,2017-04-19,2017-04-25,14,$3.92,$54.88,Closed
PO-001698,OFF-BI-10000591,SUP-OFF-02,Metro Stationery Co.,2017-04-19,2017-04-28,16,$1.03,$16.48,Closed
PO-002759,OFF-PA-10000418,SUP-OFF-03,Prime Workplace Essentials,2017-04-19,2017-04-29,12,$35.24,$422.88,Closed
PO-003427,OFF-ST-10000991,SUP-OFF-04,Evergreen Office Goods,2017-04-19,2017-04-29,23,$88.89,"$2,044.47",Closed
PO-003722,OFF-SU-10001218,SUP-OFF-01,Pinnacle Paper & Office,2017-04-19,2017-04-26,12,$4.37,$52.44,Closed - Split Delivery
PO-004252,TEC-MA-10003589,SUP-TEC-04,CoreLink Systems,2017-04-19,2017-04-28,10,$31.21,$312.10,Closed
PO-004682,TEC-PH-10004774,SUP-TEC-03,Apex Digital Wholesale,2017-04-19,2017-04-25,19,$5.87,$111.53,Closed
PO-001615,OFF-AR-10004817,SUP-OFF-02,Metro Stationery Co.,2017-04-21,2017-04-29,12,$1.16,$13.92,Closed
PO-001985,OFF-BI-10002854,SUP-OFF-01,Pinnacle Paper & Office,2017-04-21,2017-04-27,22,$19.87,$437.14,Closed
PO-002257,OFF-BI-10004967,SUP-OFF-04,Evergreen Office Goods,2017-04-21,2017-04-26,24,$1.38,$33.12,Closed
PO-000394,FUR-FU-10000023,SUP-FUR-01,Northwood Furnishings,2017-04-22,2017-05-05,21,$3.41,$71.61,Closed
PO-000558,FUR-FU-10001889,SUP-FUR-02,Atlas Workspace Supply,2017-04-22,2017-05-02,16,$6.54,$104.64,Closed
PO-001279,OFF-AR-10000614,SUP-OFF-03,Prime Workplace Essentials,2017-04-22,2017-05-03,13,$1.82,$23.66,Closed
PO-001481,OFF-AR-10003190,SUP-OFF-01,Pinnacle Paper & Office,2017-04-22,2017-04-30,15,$1.35,$20.25,Closed
PO-001672,OFF-BI-10000315,SUP-OFF-03,Prime Workplace Essentials,2017-04-22,2017-05-02,18,$14.24,$256.32,Closed
PO-003496,OFF-ST-10001580,SUP-OFF-03,Prime Workplace Essentials,2017-04-22,2017-04-26,10,$15.03,$150.30,Closed
PO-003067,OFF-PA-10002666,SUP-OFF-01,Pinnacle Paper & Office,2017-04-23,2017-04-27,11,$6.21,$68.31,Closed
PO-003158,OFF-PA-10003441,SUP-OFF-02,Metro Stationery Co.,2017-04-24,2017-05-04,20,$5.96,$119.20,Closed
PO-004031,TEC-AC-10003174,SUP-TEC-03,Apex Digital Wholesale,2017-04-24,2017-05-02,18,$91.50,"$1,647.00",Closed
PO-002305,OFF-EN-10001535,SUP-OFF-03,Prime Workplace Essentials,2017-04-25,2017-05-04,10,$1.00,$10.00,Closed
PO-002835,OFF-PA-10001001,SUP-OFF-04,Evergreen Office Goods,2017-04-25,2017-05-01,10,$17.83,$178.30,Closed
PO-002860,OFF-PA-10001260,SUP-OFF-01,Pinnacle Paper & Office,2017-04-27,2017-05-06,12,$10.11,$121.32,Closed
PO-003845,TEC-AC-10000991,SUP-TEC-03,Apex Digital Wholesale,2017-04-27,2017-05-06,10,$34.29,$342.90,Closed
PO-000530,FUR-FU-10001602,SUP-FUR-03,Summit Office Interiors,2017-04-28,2017-05-17,15,$19.52,$292.80,Closed
PO-001028,OFF-AP-10000390,SUP-OFF-04,Evergreen Office Goods,2017-04-28,2017-05-07,10,$17.00,$170.00,Closed
PO-001270,OFF-AR-10000462,SUP-OFF-01,Pinnacle Paper & Office,2017-05-01,2017-05-05,15,$1.18,$17.70,Closed
PO-004111,TEC-AC-10004518,SUP-TEC-01,Vertex Tech Distribution,2017-05-01,2017-05-09,10,$50.41,$504.10,Closed
PO-001563,OFF-AR-10004022,SUP-OFF-04,Evergreen Office Goods,2017-05-02,2017-05-07,14,$29.19,$408.66,Closed
PO-002537,OFF-LA-10000973,SUP-OFF-04,Evergreen Office Goods,2017-05-02,2017-05-08,14,$1.00,$14.00,Closed - Split Delivery
PO-000465,FUR-FU-10000755,SUP-FUR-04,Cedar Contract Goods,2017-05-03,2017-05-20,15,$4.53,$67.95,Closed
PO-001483,OFF-AR-10003217,SUP-OFF-04,Evergreen Office Goods,2017-05-03,2017-05-12,22,$2.24,$49.28,Closed - Split Delivery
PO-001625,OFF-BI-10000014,SUP-OFF-03,Prime Workplace Essentials,2017-05-03,2017-05-13,14,$4.74,$66.36,Closed
PO-002285,OFF-EN-10001141,SUP-OFF-02,Metro Stationery Co.,2017-05-03,2017-05-07,18,$3.67,$66.06,Closed
PO-003987,TEC-AC-10002637,SUP-TEC-01,Vertex Tech Distribution,2017-05-03,2017-05-13,15,$91.45,"$1,371.75",Closed
PO-004253,TEC-MA-10003589,SUP-TEC-04,CoreLink Systems,2017-05-03,2017-05-15,13,$31.21,$405.73,Closed
PO-002108,OFF-BI-10003784,SUP-OFF-03,Prime Workplace Essentials,2017-05-05,2017-05-14,21,$1.00,$21.00,Closed - Split Delivery
PO-004351,TEC-PH-10001198,SUP-TEC-04,CoreLink Systems,2017-05-05,2017-05-20,11,$26.83,$295.13,Closed
PO-004371,TEC-PH-10001433,SUP-TEC-02,BlueCircuit Supply,2017-05-05,2017-05-13,15,$54.62,$819.30,Closed
PO-004432,TEC-PH-10001918,SUP-TEC-01,Vertex Tech Distribution,2017-05-05,2017-05-16,12,$67.85,$814.20,Closed
PO-001658,OFF-BI-10000279,SUP-OFF-03,Prime Workplace Essentials,2017-05-06,2017-05-15,11,$2.45,$26.95,Closed
PO-002492,OFF-FA-10004248,SUP-OFF-04,Evergreen Office Goods,2017-05-06,2017-05-14,14,$2.36,$33.04,Closed - Split Delivery
PO-002807,OFF-PA-10000697,SUP-OFF-02,Metro Stationery Co.,2017-05-06,2017-05-11,13,$1.99,$25.87,Closed
PO-000218,FUR-CH-10002084,SUP-FUR-03,Summit Office Interiors,2017-05-07,2017-05-20,20,$126.25,"$2,525.00",Closed
PO-000569,FUR-FU-10001940,SUP-FUR-03,Summit Office Interiors,2017-05-07,2017-05-21,15,$4.23,$63.45,Closed
PO-000520,FUR-FU-10001488,SUP-FUR-04,Cedar Contract Goods,2017-05-08,2017-05-21,25,$80.91,"$2,022.75",Closed
PO-004183,TEC-MA-10000112,SUP-TEC-02,BlueCircuit Supply,2017-05-08,2017-05-16,10,"$1,698.70","$16,987.00",Closed
PO-001509,OFF-AR-10003514,SUP-OFF-04,Evergreen Office Goods,2017-05-09,2017-05-16,23,$4.89,$112.47,Closed - Split Delivery
PO-003216,OFF-PA-10003971,SUP-OFF-02,Metro Stationery Co.,2017-05-10,2017-05-17,10,$3.50,$35.00,Closed
PO-004419,TEC-PH-10001795,SUP-TEC-04,CoreLink Systems,2017-05-10,2017-05-23,13,$166.84,"$2,168.92",Closed - Split Delivery
PO-001377,OFF-AR-10001860,SUP-OFF-03,Prime Workplace Essentials,2017-05-11,2017-05-17,12,$2.94,$35.28,Closed
PO-000436,FUR-FU-10000320,SUP-FUR-03,Summit Office Interiors,2017-05-12,2017-05-24,18,$4.80,$86.40,Closed
PO-000501,FUR-FU-10001379,SUP-FUR-01,Northwood Furnishings,2017-05-12,2017-05-28,11,$3.68,$40.48,Closed
PO-001114,OFF-AP-10002222,SUP-OFF-01,Pinnacle Paper & Office,2017-05-12,2017-05-22,18,$3.21,$57.78,Closed
PO-001363,OFF-AR-10001662,SUP-OFF-04,Evergreen Office Goods,2017-05-12,2017-05-18,13,$1.69,$21.97,Closed
PO-002788,OFF-PA-10000565,SUP-OFF-02,Metro Stationery Co.,2017-05-12,2017-05-18,11,$40.46,$445.06,Closed
PO-001440,OFF-AR-10002467,SUP-OFF-04,Evergreen Office Goods,2017-05-14,2017-05-24,16,$2.21,$35.36,Closed
PO-002131,OFF-BI-10004002,SUP-OFF-02,Metro Stationery Co.,2017-05-14,2017-05-17,16,$7.59,$121.44,Closed
PO-003323,OFF-PA-10004983,SUP-OFF-02,Metro Stationery Co.,2017-05-14,2017-05-24,15,$3.58,$53.70,Closed - Split Delivery
PO-004178,TEC-CO-10004722,SUP-TEC-04,CoreLink Systems,2017-05-14,2017-05-21,14,"$2,496.58","$34,952.12",Closed
PO-004620,TEC-PH-10003988,SUP-TEC-02,BlueCircuit Supply,2017-05-14,2017-05-22,18,$5.37,$96.66,Closed
PO-001550,OFF-AR-10003856,SUP-OFF-01,Pinnacle Paper & Office,2017-05-15,2017-05-26,14,$1.25,$17.50,Closed - Split Delivery
PO-001598,OFF-AR-10004602,SUP-OFF-03,Prime Workplace Essentials,2017-05-15,2017-05-24,20,$8.52,$170.40,Closed
PO-001927,OFF-BI-10002393,SUP-OFF-04,Evergreen Office Goods,2017-05-15,2017-05-22,25,$1.19,$29.75,Closed - Split Delivery
PO-003298,OFF-PA-10004675,SUP-OFF-02,Metro Stationery Co.,2017-05-15,2017-05-20,14,$1.64,$22.96,Closed
PO-003571,OFF-ST-10002574,SUP-OFF-01,Pinnacle Paper & Office,2017-05-16,2017-05-23,25,$49.62,"$1,240.50",Closed
PO-003826,TEC-AC-10000580,SUP-TEC-03,Apex Digital Wholesale,2017-05-16,2017-05-24,11,$38.01,$418.11,Closed
PO-004249,TEC-MA-10003356,SUP-TEC-01,Vertex Tech Distribution,2017-05-16,2017-05-30,13,$75.87,$986.31,Closed
PO-000755,FUR-FU-10003975,SUP-FUR-04,Cedar Contract Goods,2017-05-17,2017-05-27,25,$9.06,$226.50,Closed
PO-002593,OFF-LA-10002475,SUP-OFF-04,Evergreen Office Goods,2017-05-17,2017-05-27,23,$3.00,$69.00,Closed
PO-003703,OFF-SU-10000381,SUP-OFF-03,Prime Workplace Essentials,2017-05-17,2017-05-24,13,$5.14,$66.82,Closed - Split Delivery
PO-000897,FUR-TA-10001771,SUP-FUR-01,Northwood Furnishings,2017-05-18,2017-06-03,19,$124.59,"$2,367.21",Closed
PO-003225,OFF-PA-10004040,SUP-OFF-04,Evergreen Office Goods,2017-05-18,2017-05-25,14,$2.71,$37.94,Closed - Split Delivery
PO-003372,OFF-ST-10000604,SUP-OFF-03,Prime Workplace Essentials,2017-05-18,2017-05-30,14,$17.85,$249.90,Closed
PO-000449,FUR-FU-10000576,SUP-FUR-03,Summit Office Interiors,2017-05-20,2017-06-05,19,$186.84,"$3,549.96",Closed
PO-002046,OFF-BI-10003429,SUP-OFF-03,Prime Workplace Essentials,2017-05-21,2017-05-28,14,$3.56,$49.84,Closed
PO-004588,TEC-PH-10003555,SUP-TEC-04,CoreLink Systems,2017-05-21,2017-05-30,23,$28.09,$646.07,Closed
PO-001175,OFF-AP-10003217,SUP-OFF-01,Pinnacle Paper & Office,2017-05-22,2017-05-28,25,$40.47,"$1,011.75",Closed
PO-002336,OFF-EN-10002973,SUP-OFF-03,Prime Workplace Essentials,2017-05-22,2017-06-02,20,$1.35,$27.00,Closed
PO-002178,OFF-BI-10004308,SUP-OFF-01,Pinnacle Paper & Office,2017-05-23,2017-06-01,17,$18.92,$321.64,Closed
PO-002717,OFF-PA-10000210,SUP-OFF-04,Evergreen Office Goods,2017-05-23,2017-06-01,10,$26.58,$265.80,Closed
PO-004629,TEC-PH-10004080,SUP-TEC-01,Vertex Tech Distribution,2017-05-23,2017-05-30,16,$47.92,$766.72,Closed
PO-003260,OFF-PA-10004327,SUP-OFF-02,Metro Stationery Co.,2017-05-24,2017-06-01,16,$25.07,$401.12,Closed
PO-004221,TEC-MA-10002178,SUP-TEC-02,BlueCircuit Supply,2017-05-24,2017-06-03,11,$103.65,"$1,140.15",Closed
PO-000204,FUR-CH-10001973,SUP-FUR-04,Cedar Contract Goods,2017-05-26,2017-06-09,19,$67.68,"$1,285.92",Closed - Split Delivery
PO-001104,OFF-AP-10002082,SUP-OFF-02,Metro Stationery Co.,2017-05-26,2017-06-04,22,$4.64,$102.08,Closed
PO-002479,OFF-FA-10003467,SUP-OFF-04,Evergreen Office Goods,2017-05-26,2017-06-03,17,$1.00,$17.00,Closed
PO-002866,OFF-PA-10001293,SUP-OFF-01,Pinnacle Paper & Office,2017-05-26,2017-06-05,17,$1.81,$30.77,Closed - Split Delivery
PO-004227,TEC-MA-10002428,SUP-TEC-03,Apex Digital Wholesale,2017-05-26,2017-06-03,16,$186.53,"$2,984.48",Closed - Split Delivery
PO-000211,FUR-CH-10002024,SUP-FUR-02,Atlas Workspace Supply,2017-05-27,2017-06-15,10,$447.16,"$4,471.60",Closed
PO-000681,FUR-FU-10003247,SUP-FUR-03,Summit Office Interiors,2017-05-27,2017-06-12,25,$11.55,$288.75,Closed
PO-002831,OFF-PA-10000994,SUP-OFF-03,Prime Workplace Essentials,2017-05-27,2017-06-04,17,$29.77,$506.09,Closed
PO-002888,OFF-PA-10001534,SUP-OFF-03,Prime Workplace Essentials,2017-05-27,2017-05-31,10,$4.93,$49.30,Closed
PO-003475,OFF-ST-10001496,SUP-OFF-04,Evergreen Office Goods,2017-05-27,2017-06-06,13,$80.71,"$1,049.23",Closed
PO-001048,OFF-AP-10000891,SUP-OFF-01,Pinnacle Paper & Office,2017-05-28,2017-06-05,21,$65.58,"$1,377.18",Closed
PO-004216,TEC-MA-10001972,SUP-TEC-02,BlueCircuit Supply,2017-05-28,2017-06-11,25,$160.64,"$4,016.00",Closed
PO-004235,TEC-MA-10002937,SUP-TEC-03,Apex Digital Wholesale,2017-05-28,2017-06-05,11,$713.67,"$7,850.37",Closed
PO-000682,FUR-FU-10003247,SUP-FUR-03,Summit Office Interiors,2017-05-30,2017-06-19,22,$11.55,$254.10,Closed - Split Delivery
PO-001305,OFF-AR-10000940,SUP-OFF-03,Prime Workplace Essentials,2017-05-30,2017-06-11,18,$1.00,$18.00,Closed
PO-001726,OFF-BI-10000831,SUP-OFF-01,Pinnacle Paper & Office,2017-05-30,2017-06-07,25,$1.00,$25.00,Closed
PO-002329,OFF-EN-10002600,SUP-OFF-03,Prime Workplace Essentials,2017-05-30,2017-06-07,24,$2.40,$57.60,Closed
PO-002550,OFF-LA-10001297,SUP-OFF-02,Metro Stationery Co.,2017-05-30,2017-06-07,20,$4.03,$80.60,Closed
PO-002753,OFF-PA-10000357,SUP-OFF-03,Prime Workplace Essentials,2017-05-30,2017-06-08,11,$53.29,$586.19,Closed
PO-002832,OFF-PA-10000994,SUP-OFF-03,Prime Workplace Essentials,2017-05-30,2017-06-06,17,$29.77,$506.09,Closed
PO-003310,OFF-PA-10004888,SUP-OFF-04,Evergreen Office Goods,2017-05-30,2017-06-03,25,$4.43,$110.75,Closed - Split Delivery
PO-000502,FUR-FU-10001379,SUP-FUR-01,Northwood Furnishings,2017-05-31,2017-06-18,18,$3.68,$66.24,Closed - Split Delivery
PO-002722,OFF-PA-10000232,SUP-OFF-04,Evergreen Office Goods,2017-05-31,2017-06-06,16,$1.86,$29.76,Closed
PO-004570,TEC-PH-10003215,SUP-TEC-03,Apex Digital Wholesale,2017-05-31,2017-06-07,12,$26.50,$318.00,Closed
PO-000750,FUR-FU-10003919,SUP-FUR-03,Summit Office Interiors,2017-06-01,2017-06-19,12,$23.35,$280.20,Closed
PO-002725,OFF-PA-10000241,SUP-OFF-04,Evergreen Office Goods,2017-06-01,2017-06-07,20,$12.97,$259.40,Closed
PO-004251,TEC-MA-10003493,SUP-TEC-02,BlueCircuit Supply,2017-06-01,2017-06-12,10,$20.59,$205.90,Closed
PO-001643,OFF-BI-10000138,SUP-OFF-03,Prime Workplace Essentials,2017-06-02,2017-06-08,11,$1.65,$18.15,Closed
PO-000006,FUR-BO-10000362,SUP-FUR-01,Northwood Furnishings,2017-06-04,2017-06-19,10,$101.55,"$1,015.50",Closed
PO-000450,FUR-FU-10000576,SUP-FUR-03,Summit Office Interiors,2017-06-04,2017-06-21,12,$186.84,"$2,242.08",Closed
PO-000748,FUR-FU-10003878,SUP-FUR-01,Northwood Furnishings,2017-06-04,2017-06-14,22,$4.08,$89.76,Closed
PO-004275,TEC-PH-10000011,SUP-TEC-03,Apex Digital Wholesale,2017-06-04,2017-06-12,13,$61.29,$796.77,Closed
PO-000756,FUR-FU-10003976,SUP-FUR-04,Cedar Contract Goods,2017-06-05,2017-06-22,11,$14.48,$159.28,Closed
PO-001054,OFF-AP-10001058,SUP-OFF-01,Pinnacle Paper & Office,2017-06-05,2017-06-14,10,$96.09,$960.90,Closed
PO-002524,OFF-LA-10000407,SUP-OFF-02,Metro Stationery Co.,2017-06-05,2017-06-12,15,$7.54,$113.10,Closed
PO-003476,OFF-ST-10001496,SUP-OFF-04,Evergreen Office Goods,2017-06-05,2017-06-15,13,$80.71,"$1,049.23",Closed
PO-003748,OFF-SU-10002537,SUP-OFF-03,Prime Workplace Essentials,2017-06-05,2017-06-10,10,$5.73,$57.30,Closed
PO-002889,OFF-PA-10001534,SUP-OFF-03,Prime Workplace Essentials,2017-06-06,2017-06-12,25,$4.93,$123.25,Closed - Split Delivery
PO-003175,OFF-PA-10003656,SUP-OFF-04,Evergreen Office Goods,2017-06-06,2017-06-13,12,$20.16,$241.92,Closed
PO-003939,TEC-AC-10002134,SUP-TEC-02,BlueCircuit Supply,2017-06-06,2017-06-17,11,$7.22,$79.42,Closed
PO-004019,TEC-AC-10003038,SUP-TEC-04,CoreLink Systems,2017-06-06,2017-06-18,17,$4.93,$83.81,Closed
PO-004375,TEC-PH-10001459,SUP-TEC-01,Vertex Tech Distribution,2017-06-06,2017-06-21,18,$245.57,"$4,420.26",Closed
PO-003219,OFF-PA-10004000,SUP-OFF-01,Pinnacle Paper & Office,2017-06-07,2017-06-18,22,$1.32,$29.04,Closed
PO-004029,TEC-AC-10003133,SUP-TEC-02,BlueCircuit Supply,2017-06-07,2017-06-19,18,$1.05,$18.90,Closed
PO-002920,OFF-PA-10001745,SUP-OFF-03,Prime Workplace Essentials,2017-06-08,2017-06-17,11,$6.85,$75.35,Closed
PO-000982,FUR-TA-10004256,SUP-FUR-03,Summit Office Interiors,2017-06-10,2017-06-27,24,$189.70,"$4,552.80",Closed - Split Delivery
PO-002488,OFF-FA-10004076,SUP-OFF-01,Pinnacle Paper & Office,2017-06-10,2017-06-18,10,$1.00,$10.00,Closed
PO-002632,OFF-LA-10003720,SUP-OFF-01,Pinnacle Paper & Office,2017-06-10,2017-06-15,16,$1.43,$22.88,Closed - Split Delivery
PO-000954,FUR-TA-10003473,SUP-FUR-04,Cedar Contract Goods,2017-06-11,2017-06-21,25,$137.31,"$3,432.75",Closed
PO-000123,FUR-CH-10000229,SUP-FUR-03,Summit Office Interiors,2017-06-12,2017-07-02,23,$92.17,"$2,119.91",Closed - Split Delivery
PO-000504,FUR-FU-10001424,SUP-FUR-02,Atlas Workspace Supply,2017-06-12,2017-06-25,16,$2.18,$34.88,Closed
PO-000592,FUR-FU-10002157,SUP-FUR-02,Atlas Workspace Supply,2017-06-12,2017-06-28,18,$5.84,$105.12,Closed
PO-002975,OFF-PA-10001970,SUP-OFF-04,Evergreen Office Goods,2017-06-12,2017-06-18,18,$16.69,$300.42,Closed
PO-003308,OFF-PA-10004782,SUP-OFF-01,Pinnacle Paper & Office,2017-06-12,2017-06-22,16,$5.14,$82.24,Closed
PO-003405,OFF-ST-10000777,SUP-OFF-04,Evergreen Office Goods,2017-06-12,2017-06-23,15,$28.31,$424.65,Closed - Split Delivery
PO-004611,TEC-PH-10003875,SUP-TEC-01,Vertex Tech Distribution,2017-06-12,2017-06-24,23,$4.13,$94.99,Closed
PO-001880,OFF-BI-10001989,SUP-OFF-02,Metro Stationery Co.,2017-06-13,2017-06-22,18,$15.22,$273.96,Closed
PO-000411,FUR-FU-10000206,SUP-FUR-02,Atlas Workspace Supply,2017-06-14,2017-07-02,24,$1.00,$24.00,Closed
PO-000949,FUR-TA-10003392,SUP-FUR-03,Summit Office Interiors,2017-06-14,2017-06-24,13,$225.33,"$2,929.29",Closed
PO-000995,FUR-TA-10004619,SUP-FUR-02,Atlas Workspace Supply,2017-06-14,2017-06-26,18,$153.79,"$2,768.22",Closed
PO-001352,OFF-AR-10001545,SUP-OFF-01,Pinnacle Paper & Office,2017-06-14,2017-06-21,16,$1.00,$16.00,Closed
PO-001422,OFF-AR-10002255,SUP-OFF-03,Prime Workplace Essentials,2017-06-14,2017-06-20,23,$1.12,$25.76,Closed
PO-001902,OFF-BI-10002082,SUP-OFF-03,Prime Workplace Essentials,2017-06-14,2017-06-22,19,$17.70,$336.30,Closed
PO-003825,TEC-AC-10000521,SUP-TEC-01,Vertex Tech Distribution,2017-06-14,2017-06-24,20,$7.81,$156.20,Closed - Split Delivery
PO-002772,OFF-PA-10000483,SUP-OFF-02,Metro Stationery Co.,2017-06-15,2017-06-22,11,$8.48,$93.28,Closed
PO-000322,FUR-CH-10003968,SUP-FUR-03,Summit Office Interiors,2017-06-17,2017-07-08,11,$48.10,$529.10,Closed
PO-000604,FUR-FU-10002298,SUP-FUR-02,Atlas Workspace Supply,2017-06-17,2017-07-02,18,$123.20,"$2,217.60",Closed
PO-000960,FUR-TA-10003715,SUP-FUR-03,Summit Office Interiors,2017-06-17,2017-07-03,22,$172.50,"$3,795.00",Closed
PO-001033,OFF-AP-10000595,SUP-OFF-04,Evergreen Office Goods,2017-06-17,2017-06-26,12,$1.00,$12.00,Closed
PO-001796,OFF-BI-10001460,SUP-OFF-02,Metro Stationery Co.,2017-06-17,2017-06-24,24,$11.77,$282.48,Closed
PO-001883,OFF-BI-10002003,SUP-OFF-01,Pinnacle Paper & Office,2017-06-17,2017-06-26,20,$2.16,$43.20,Closed
PO-002505,OFF-LA-10000081,SUP-OFF-03,Prime Workplace Essentials,2017-06-17,2017-06-28,12,$1.41,$16.92,Closed
PO-003358,OFF-ST-10000419,SUP-OFF-04,Evergreen Office Goods,2017-06-17,2017-06-28,21,$9.94,$208.74,Closed
PO-003941,TEC-AC-10002167,SUP-TEC-01,Vertex Tech Distribution,2017-06-17,2017-06-28,17,$14.98,$254.66,Closed
PO-003291,OFF-PA-10004610,SUP-OFF-02,Metro Stationery Co.,2017-06-18,2017-06-26,12,$3.74,$44.88,Closed - Split Delivery
PO-002750,OFF-PA-10000350,SUP-OFF-03,Prime Workplace Essentials,2017-06-19,2017-06-27,18,$5.00,$90.00,Closed
PO-001207,OFF-AP-10003971,SUP-OFF-01,Pinnacle Paper & Office,2017-06-20,2017-06-30,23,$8.85,$203.55,Closed - Split Delivery
PO-002953,OFF-PA-10001870,SUP-OFF-01,Pinnacle Paper & Office,2017-06-20,2017-06-29,24,$6.33,$151.92,Closed
PO-003101,OFF-PA-10002986,SUP-OFF-02,Metro Stationery Co.,2017-06-20,2017-06-26,15,$2.80,$42.00,Closed - Split Delivery
PO-003466,OFF-ST-10001469,SUP-OFF-03,Prime Workplace Essentials,2017-06-20,2017-06-27,19,$36.77,$698.63,Closed
PO-003857,TEC-AC-10001109,SUP-TEC-04,CoreLink Systems,2017-06-20,2017-07-05,23,$13.98,$321.54,Closed
PO-003942,TEC-AC-10002167,SUP-TEC-01,Vertex Tech Distribution,2017-06-20,2017-07-01,15,$14.98,$224.70,Closed
PO-001049,OFF-AP-10000938,SUP-OFF-02,Metro Stationery Co.,2017-06-21,2017-06-27,10,$65.79,$657.90,Closed
PO-002007,OFF-BI-10003007,SUP-OFF-04,Evergreen Office Goods,2017-06-21,2017-06-26,12,$15.97,$191.64,Closed
PO-001559,OFF-AR-10003986,SUP-OFF-02,Metro Stationery Co.,2017-06-23,2017-06-28,10,$1.03,$10.30,Closed
PO-002515,OFF-LA-10000248,SUP-OFF-04,Evergreen Office Goods,2017-06-23,2017-07-03,11,$1.50,$16.50,Closed
